"fk01748","1858","192.0"
"1458-2279","1889","4.0"
"fk10394","1903","4.0"
"1457-4527","1878","4.038461538461538"
"1458-0594","1888","3.8623853211009176"
"fk01735","1900","12.833333333333334"
"fk35668","1905","18.0"
"1458-0829","1862","4.0"
"0356-1844","1870","4.3076923076923075"
"0018-2362","1905","45.166666666666664"
"fk01735","1903","16.25"
"1458-0977","1876","29.083333333333332"
"1457-4314","1823","7.993421052631579"
"fk03366","1899","16.0"
"fk01476","1864","13.0"
"fk00153","1908","17.454545454545453"
"0359-0305","1909","4.0"
"fk01540","1909","18.634615384615383"
"fk03540","1883","24.666666666666668"
"0788-3412","1908","20.09090909090909"
"fk00393","1908","25.09090909090909"
"fk01760","1879","81.6"
"1457-4632","1904","4.154362416107382"
"0782-033X","1889","36.72727272727273"
"fk00417","1903","8.416666666666666"
"fk00856","1909","8.0"
"1457-4802","1846","4.118811881188119"
"1457-4306","1856","4.0"
"1457-439X","1839","4.368932038834951"
"fk01680","1908","48.18181818181818"
"1457-4527","1874","4.0"
"fk02765","1907","8.4"
"fk01141","1885","8.666666666666666"
"fk00839","1896","8.0"
"fk01892","1906","13.0"
"fk20090708","1900","64.0"
"fk01731","1897","8.0"
"fk03945","1882","12.083333333333334"
"0356-5653","1881","4.0"
"fk00255","1864","16.333333333333332"
"fk01178","1909","19.636363636363637"
"0356-4487","1905","18.181818181818183"
"fk20050860","1908","4.0"
"fk00014","1908","4.0"
"0784-1914","1889","15.833333333333334"
"fk00934","1908","8.076923076923077"
"fk14824","1900","4.0"
"0040-3903","1901","23.4"
"0356-2751","1900","4.0"
"fk10340","1903","3.960526315789474"
"0789-8363","1906","3.9603960396039604"
"fk00157","1894","28.545454545454547"
"0356-4487","1882","8.666666666666666"
"1458-2341","1889","4.019230769230769"
"0355-7294","1905","8.666666666666666"
"fk01147","1895","4.25"
"1458-8870","1894","8.083333333333334"
"0356-1844","1872","4.076923076923077"
"fk36478","1900","105.0"
"fk36610","1897","211.0"
"0355-9149","1896","3.963963963963964"
"fk13731","1901","18.0"
"1457-4500","1844","4.0"
"0040-3903","1899","25.666666666666668"
"1457-439X","1838","5.359223300970874"
"fk01355","1909","10.25"
"fk10253","1901","4.0"
"fk01542","1905","152.25"
"fk01892","1907","9.311111111111112"
"fk20090669","1899","12.0"
"1457-4705","1849","3.981132075471698"
"fk01542","1903","153.0"
"1457-4594","1859","8.0"
"0356-1860","1906","4.0"
"fk14868","1908","4.0"
"0040-3903","1903","24.0"
"fk00479","1908","8.0"
"fk01470","1896","20.083333333333332"
"fk10105","1908","3.979591836734694"
"fk14854","1909","3.9612903225806453"
"0359-6648","1906","24.083333333333332"
"1458-6576","1891","4.10077519379845"
"fk02765","1903","10.88"
"FK02907","1894","8.0"
"fk03480","1899","32.5"
"1458-0721","1884","4.0"
"0356-1844","1871","4.038461538461538"
"0356-0724","1884","4.20327868852459"
"1457-4519","1862","7.6923076923076925"
"fk20090214","1900","8.0"
"1457-4314","1894","4.661184210526316"
"fk03270","1909","7.111111111111111"
"0355-6913","1889","3.9622641509433962"
"fk01534","1898","39.125"
"1457-4632","1888","4.0"
"fk10173","1907","3.973333333333333"
"1457-4632","1898","4.246666666666667"
"1457-4705","1855","4.811320754716981"
"fk14759","1904","4.0"
"1457-4411","1850","4.0"
"0358-6294","1902","4.038834951456311"
"0356-1844","1866","4.423076923076923"
"0367-259X","1905","37.90909090909091"
"0039-5528","1894","25.0"
"fk00014","1895","4.0"
"0356-3510","1907","4.0"
"fk01534","1892","34.916666666666664"
"0356-1283","1909","4.0"
"1457-4721","1889","3.909090909090909"
"fk10105","1909","3.96"
"fk00125","1900","78.83333333333333"
"fk03927","1892","73.2"
"fk10276","1899","4.0"
"fk09321","1904","17.545454545454547"
"fk14892","1899","4.0"
"1458-0543","1901","3.953091684434968"
"0355-9149","1908","4.0"
"0031-4188","1904","45.166666666666664"
"fk14864","1903","4.097087378640777"
"fk00705","1894","29.714285714285715"
"1458-0683","1861","3.981132075471698"
"fk09186","1899","46.8"
"fk14883","1895","4.0"
"fk00255","1857","16.083333333333332"
"0782-7024","1906","3.9731543624161074"
"fk09183","1870","35.833333333333336"
"1457-4772","1794","4.056603773584905"
"1458-0896","1899","4.0"
"0356-3375","1909","17.142857142857142"
"1458-0543","1902","3.9404255319148938"
"fk09321","1893","9.181818181818182"
"fk02765","1904","9.44"
"0356-1356","1901","3.9572649572649574"
"1458-2716","1890","3.9869281045751634"
"0355-7162","1904","4.7272727272727275"
"1458-2457","1885","4.038461538461538"
"fk00254","1872","4.076923076923077"
